Points,100m,110mH,200m,300m,400m,400mH,4x100m,4x200m,4x400m,600m,800m,1000m,1500m,Mile,2000m,2000m SC,3000m,3000m SC,2 Miles,5000m,10000m,10 km,15 km,10 Miles,20 km,HM,25 km,30 km,Marathon,100 km
663,13.82,17.09,28.3,46.22,65.51,73.61,56.74,120.67,273.97,109.42,151.83,198.25,317.56,341.44,436.96,496.15,688.99,802.09,741.88,1194.16,2532.09,2549.0,3895.0,4193.0,5265.0,5566.0,6751.0,8304.0,12244.0,33657.0
662,13.83,17.1,28.31,46.24,65.54,73.66,56.77,120.74,274.13,109.47,151.9,198.35,317.73,341.62,437.2,496.44,689.38,802.62,742.3,1194.84,2533.57,2550.0,3897.0,4196.0,5268.0,5569.0,6755.0,8309.0,12251.0,33678.0
661,13.83,17.11,28.32,46.27,65.58,73.7,56.8,120.81,274.28,109.53,151.98,198.45,317.9,341.8,437.43,496.73,689.76,803.16,742.72,1195.52,2535.06,2552.0,3899.0,4198.0,5271.0,5572.0,6759.0,8314.0,12259.0,33699.0
660,13.84,17.12,28.34,46.29,65.61,73.74,56.83,120.88,274.44,109.58,152.05,198.55,318.06,341.98,437.67,497.02,690.15,803.69,743.14,1196.21,2536.54,2553.0,3902.0,4201.0,5274.0,5576.0,6763.0,8319.0,12267.0,33720.0
659,13.84,17.13,28.35,46.31,65.64,73.78,56.86,120.95,274.59,109.64,152.13,198.65,318.23,342.16,437.91,497.31,690.53,804.23,743.56,1196.89,2538.03,2555.0,3904.0,4203.0,5277.0,5579.0,6767.0,8324.0,12275.0,33740.0
658,13.85,17.14,28.36,46.34,65.68,73.83,56.89,121.02,274.75,109.7,152.2,198.75,318.4,342.34,438.14,497.6,690.92,804.76,743.98,1197.58,2539.52,2556.0,3906.0,4206.0,5280.0,5582.0,6771.0,8330.0,12283.0,33761.0
657,13.86,17.15,28.38,46.36,65.71,73.87,56.92,121.09,274.91,109.75,152.27,198.85,318.57,342.52,438.38,497.9,691.31,805.3,744.4,1198.26,2541.01,2557.0,3909.0,4208.0,5283.0,5585.0,6775.0,8335.0,12291.0,33782.0
656,13.86,17.16,28.39,46.38,65.74,73.91,56.96,121.16,275.06,109.81,152.35,198.95,318.74,342.7,438.62,498.19,691.69,805.83,744.82,1198.95,2542.5,2559.0,3911.0,4211.0,5286.0,5589.0,6780.0,8340.0,12299.0,33803.0
655,13.87,17.17,28.4,46.41,65.78,73.96,56.99,121.23,275.22,109.87,152.42,199.05,318.91,342.88,438.86,498.48,692.08,806.37,745.24,1199.64,2544.0,2560.0,3913.0,4213.0,5290.0,5592.0,6784.0,8345.0,12307.0,33824.0
654,13.88,17.18,28.42,46.43,65.81,74.0,57.02,121.3,275.37,109.92,152.5,199.15,319.07,343.06,439.09,498.77,692.47,806.91,745.66,1200.33,2545.49,2562.0,3915.0,4216.0,5293.0,5595.0,6788.0,8350.0,12315.0,33845.0
653,13.88,17.19,28.43,46.45,65.84,74.04,57.05,121.36,275.53,109.98,152.57,199.25,319.24,343.24,439.33,499.06,692.86,807.45,746.08,1201.01,2546.98,2563.0,3918.0,4218.0,5296.0,5599.0,6792.0,8355.0,12323.0,33866.0
652,13.89,17.2,28.44,46.48,65.88,74.08,57.08,121.43,275.69,110.04,152.65,199.35,319.41,343.42,439.57,499.35,693.25,807.98,746.5,1201.7,2548.48,2565.0,3920.0,4220.0,5299.0,5602.0,6796.0,8361.0,12331.0,33887.0
651,13.89,17.21,28.45,46.5,65.91,74.13,57.11,121.5,275.84,110.09,152.72,199.45,319.58,343.61,439.81,499.64,693.64,808.52,746.92,1202.39,2549.98,2566.0,3922.0,4223.0,5302.0,5605.0,6800.0,8366.0,12339.0,33908.0
650,13.9,17.22,28.47,46.52,65.95,74.17,57.14,121.57,276.0,110.15,152.8,199.55,319.75,343.79,440.05,499.94,694.02,809.06,747.35,1203.08,2551.48,2568.0,3925.0,4225.0,5305.0,5608.0,6804.0,8371.0,12348.0,33929.0
649,13.91,17.23,28.48,46.55,65.98,74.21,57.18,121.64,276.16,110.21,152.87,199.65,319.92,343.97,440.28,500.23,694.41,809.6,747.77,1203.77,2552.97,2569.0,3927.0,4228.0,5308.0,5612.0,6808.0,8376.0,12356.0,33949.0
648,13.91,17.24,28.49,46.57,66.01,74.26,57.21,121.71,276.32,110.26,152.95,199.75,320.09,344.15,440.52,500.52,694.8,810.14,748.19,1204.46,2554.48,2571.0,3929.0,4230.0,5311.0,5615.0,6812.0,8381.0,12364.0,33970.0
647,13.92,17.24,28.51,46.59,66.05,74.3,57.24,121.78,276.47,110.32,153.02,199.85,320.26,344.33,440.76,500.81,695.19,810.68,748.61,1205.15,2555.98,2572.0,3931.0,4233.0,5314.0,5618.0,6816.0,8387.0,12372.0,33992.0
646,13.93,17.25,28.52,46.62,66.08,74.34,57.27,121.85,276.63,110.38,153.1,199.95,320.43,344.52,441.0,501.11,695.58,811.22,749.04,1205.84,2557.48,2574.0,3934.0,4235.0,5318.0,5622.0,6821.0,8392.0,12380.0,34013.0
645,13.93,17.26,28.53,46.64,66.12,74.38,57.3,121.92,276.79,110.43,153.17,200.05,320.6,344.7,441.24,501.4,695.97,811.76,749.46,1206.54,2558.98,2575.0,3936.0,4238.0,5321.0,5625.0,6825.0,8397.0,12388.0,34034.0
644,13.94,17.27,28.55,46.66,66.15,74.43,57.33,121.99,276.95,110.49,153.25,200.15,320.77,344.88,441.48,501.69,696.37,812.3,749.89,1207.23,2560.49,2577.0,3938.0,4240.0,5324.0,5628.0,6829.0,8402.0,12396.0,34055.0
643,13.94,17.28,28.56,46.69,66.18,74.47,57.36,122.06,277.1,110.55,153.32,200.26,320.94,345.06,441.72,501.99,696.76,812.85,750.31,1207.92,2562.0,2578.0,3941.0,4243.0,5327.0,5632.0,6833.0,8408.0,12404.0,34076.0
642,13.95,17.29,28.57,46.71,66.22,74.51,57.4,122.13,277.26,110.61,153.4,200.36,321.11,345.25,441.96,502.28,697.15,813.39,750.74,1208.62,2563.5,2580.0,3943.0,4245.0,5330.0,5635.0,6837.0,8413.0,12412.0,34097.0
641,13.96,17.3,28.59,46.73,66.25,74.56,57.43,122.2,277.42,110.66,153.47,200.46,321.28,345.43,442.2,502.58,697.54,813.93,751.16,1209.31,2565.01,2581.0,3945.0,4248.0,5333.0,5638.0,6841.0,8418.0,12420.0,34118.0
640,13.96,17.31,28.6,46.76,66.29,74.6,57.46,122.27,277.58,110.72,153.55,200.56,321.45,345.61,442.44,502.87,697.93,814.47,751.59,1210.01,2566.52,2583.0,3948.0,4250.0,5336.0,5642.0,6845.0,8423.0,12428.0,34139.0
639,13.97,17.32,28.61,46.78,66.32,74.64,57.49,122.34,277.74,110.78,153.62,200.66,321.62,345.79,442.68,503.17,698.32,815.02,752.01,1210.7,2568.03,2584.0,3950.0,4253.0,5339.0,5645.0,6850.0,8428.0,12436.0,34160.0
638,13.98,17.33,28.63,46.81,66.35,74.69,57.52,122.41,277.89,110.84,153.7,200.76,321.79,345.98,442.92,503.46,698.72,815.56,752.44,1211.4,2569.55,2586.0,3952.0,4255.0,5343.0,5648.0,6854.0,8434.0,12444.0,34181.0
637,13.98,17.34,28.64,46.83,66.39,74.73,57.55,122.48,278.05,110.89,153.77,200.86,321.96,346.16,443.16,503.76,699.11,816.11,752.86,1212.1,2571.06,2587.0,3955.0,4258.0,5346.0,5652.0,6858.0,8439.0,12453.0,34203.0
636,13.99,17.35,28.65,46.85,66.42,74.77,57.59,122.55,278.21,110.95,153.85,200.96,322.14,346.35,443.4,504.05,699.5,816.65,753.29,1212.79,2572.57,2589.0,3957.0,4260.0,5349.0,5655.0,6862.0,8444.0,12461.0,34224.0
635,13.99,17.36,28.67,46.88,66.46,74.82,57.62,122.62,278.37,111.01,153.92,201.06,322.31,346.53,443.64,504.35,699.9,817.2,753.72,1213.49,2574.09,2590.0,3959.0,4263.0,5352.0,5658.0,6866.0,8449.0,12469.0,34245.0
634,14.0,17.37,28.68,46.9,66.49,74.86,57.65,122.69,278.53,111.06,154.0,201.17,322.48,346.71,443.88,504.64,700.29,817.74,754.14,1214.19,2575.61,2592.0,3962.0,4265.0,5355.0,5662.0,6870.0,8455.0,12477.0,34266.0
633,14.01,17.38,28.69,46.92,66.53,74.9,57.68,122.76,278.69,111.12,154.08,201.27,322.65,346.9,444.13,504.94,700.68,818.29,754.57,1214.89,2577.12,2593.0,3964.0,4268.0,5358.0,5665.0,6874.0,8460.0,12485.0,34287.0
632,14.01,17.39,28.71,46.95,66.56,74.95,57.71,122.83,278.85,111.18,154.15,201.37,322.82,347.08,444.37,505.24,701.08,818.83,755.0,1215.59,2578.64,2595.0,3966.0,4270.0,5362.0,5668.0,6879.0,8465.0,12493.0,34309.0
631,14.02,17.4,28.72,46.97,66.59,74.99,57.75,122.9,279.01,111.24,154.23,201.47,322.99,347.27,444.61,505.53,701.47,819.38,755.43,1216.29,2580.16,2596.0,3968.0,4273.0,5365.0,5672.0,6883.0,8470.0,12501.0,34330.0
630,14.03,17.41,28.73,46.99,66.63,75.03,57.78,122.98,279.16,111.3,154.3,201.57,323.17,347.45,444.85,505.83,701.87,819.93,755.86,1216.99,2581.69,2598.0,3971.0,4275.0,5368.0,5675.0,6887.0,8476.0,12510.0,34351.0
629,14.03,17.42,28.75,47.02,66.66,75.08,57.81,123.05,279.32,111.35,154.38,201.68,323.34,347.63,445.09,506.13,702.26,820.48,756.29,1217.69,2583.21,2599.0,3973.0,4278.0,5371.0,5678.0,6891.0,8481.0,12518.0,34373.0
628,14.04,17.43,28.76,47.04,66.7,75.12,57.84,123.12,279.48,111.41,154.45,201.78,323.51,347.82,445.34,506.42,702.66,821.03,756.72,1218.39,2584.73,2601.0,3975.0,4280.0,5374.0,5682.0,6895.0,8486.0,12526.0,34394.0
627,14.04,17.44,28.77,47.07,66.73,75.17,57.87,123.19,279.64,111.47,154.53,201.88,323.68,348.0,445.58,506.72,703.06,821.57,757.15,1219.09,2586.26,2602.0,3978.0,4283.0,5377.0,5685.0,6899.0,8492.0,12534.0,34415.0
626,14.05,17.45,28.79,47.09,66.77,75.21,57.91,123.26,279.8,111.53,154.61,201.98,323.86,348.19,445.82,507.02,703.45,822.12,757.58,1219.79,2587.79,2604.0,3980.0,4285.0,5381.0,5688.0,6904.0,8497.0,12542.0,34437.0
625,14.06,17.46,28.8,47.11,66.8,75.25,57.94,123.33,279.96,111.58,154.68,202.08,324.03,348.37,446.06,507.32,703.85,822.67,758.01,1220.5,2589.31,2605.0,3982.0,4288.0,5384.0,5692.0,6908.0,8502.0,12550.0,34458.0
624,14.06,17.47,28.81,47.14,66.84,75.3,57.97,123.4,280.12,111.64,154.76,202.19,324.2,348.56,446.31,507.62,704.25,823.22,758.44,1221.2,2590.84,2607.0,3985.0,4290.0,5387.0,5695.0,6912.0,8507.0,12559.0,34479.0
623,14.07,17.48,28.83,47.16,66.87,75.34,58.0,123.47,280.28,111.7,154.84,202.29,324.37,348.75,446.55,507.91,704.64,823.77,758.87,1221.91,2592.37,2608.0,3987.0,4293.0,5390.0,5698.0,6916.0,8513.0,12567.0,34501.0
622,14.08,17.49,28.84,47.19,66.91,75.38,58.03,123.54,280.44,111.76,154.91,202.39,324.55,348.93,446.8,508.21,705.04,824.32,759.3,1222.61,2593.91,2610.0,3989.0,4295.0,5393.0,5702.0,6920.0,8518.0,12575.0,34522.0
621,14.08,17.5,28.85,47.21,66.94,75.43,58.07,123.61,280.6,111.82,154.99,202.49,324.72,349.12,447.04,508.51,705.44,824.88,759.73,1223.32,2595.44,2611.0,3992.0,4298.0,5396.0,5705.0,6925.0,8523.0,12583.0,34544.0
620,14.09,17.51,28.87,47.23,66.97,75.47,58.1,123.68,280.76,111.87,155.07,202.6,324.89,349.3,447.28,508.81,705.84,825.43,760.16,1224.02,2596.97,2613.0,3994.0,4300.0,5400.0,5709.0,6929.0,8529.0,12592.0,34565.0
619,14.1,17.52,28.88,47.26,67.01,75.52,58.13,123.76,280.93,111.93,155.14,202.7,325.07,349.49,447.53,509.11,706.24,825.98,760.6,1224.73,2598.51,2614.0,3997.0,4303.0,5403.0,5712.0,6933.0,8534.0,12600.0,34587.0
618,14.1,17.53,28.89,47.28,67.04,75.56,58.16,123.83,281.09,111.99,155.22,202.8,325.24,349.68,447.77,509.41,706.64,826.53,761.03,1225.44,2600.04,2616.0,3999.0,4305.0,5406.0,5715.0,6937.0,8539.0,12608.0,34608.0
617,14.11,17.54,28.91,47.31,67.08,75.6,58.19,123.9,281.25,112.05,155.3,202.91,325.41,349.86,448.02,509.71,707.04,827.09,761.46,1226.14,2601.58,2618.0,4001.0,4308.0,5409.0,5719.0,6941.0,8545.0,12616.0,34630.0
616,14.11,17.55,28.92,47.33,67.11,75.65,58.23,123.97,281.41,112.11,155.37,203.01,325.59,350.05,448.26,510.01,707.44,827.64,761.9,1226.85,2603.12,2619.0,4004.0,4311.0,5412.0,5722.0,6946.0,8550.0,12625.0,34651.0
615,14.12,17.56,28.93,47.35,67.15,75.69,58.26,124.04,281.57,112.17,155.45,203.11,325.76,350.23,448.51,510.31,707.84,828.19,762.33,1227.56,2604.66,2621.0,4006.0,4313.0,5416.0,5726.0,6950.0,8555.0,12633.0,34673.0
614,14.13,17.57,28.95,47.38,67.18,75.74,58.29,124.11,281.73,112.22,155.53,203.21,325.94,350.42,448.75,510.61,708.24,828.75,762.76,1228.27,2606.2,2622.0,4008.0,4316.0,5419.0,5729.0,6954.0,8561.0,12641.0,34694.0
613,14.13,17.58,28.96,47.4,67.22,75.78,58.32,124.18,281.89,112.28,155.6,203.32,326.11,350.61,449.0,510.91,708.64,829.3,763.2,1228.98,2607.75,2624.0,4011.0,4318.0,5422.0,5732.0,6958.0,8566.0,12649.0,34716.0
612,14.14,17.59,28.97,47.43,67.25,75.83,58.36,124.26,282.05,112.34,155.68,203.42,326.29,350.8,449.24,511.21,709.04,829.86,763.63,1229.69,2609.29,2625.0,4013.0,4321.0,5425.0,5736.0,6963.0,8571.0,12658.0,34738.0
611,14.15,17.6,28.99,47.45,67.29,75.87,58.39,124.33,282.22,112.4,155.76,203.52,326.46,350.98,449.49,511.51,709.44,830.41,764.07,1230.4,2610.84,2627.0,4015.0,4323.0,5428.0,5739.0,6967.0,8577.0,12666.0,34759.0
610,14.15,17.61,29.0,47.48,67.32,75.91,58.42,124.4,282.38,112.46,155.83,203.63,326.64,351.17,449.73,511.82,709.84,830.97,764.51,1231.12,2612.38,2628.0,4018.0,4326.0,5432.0,5743.0,6971.0,8582.0,12674.0,34781.0
609,14.16,17.63,29.01,47.5,67.36,75.96,58.45,124.47,282.54,112.52,155.91,203.73,326.81,351.36,449.98,512.12,710.24,831.53,764.94,1231.83,2613.93,2630.0,4020.0,4328.0,5435.0,5746.0,6975.0,8587.0,12683.0,34803.0
608,14.17,17.64,29.03,47.52,67.39,76.0,58.49,124.54,282.7,112.58,155.99,203.84,326.99,351.55,450.23,512.42,710.64,832.09,765.38,1232.54,2615.48,2631.0,4022.0,4331.0,5438.0,5749.0,6980.0,8593.0,12691.0,34824.0
607,14.17,17.65,29.04,47.55,67.43,76.05,58.52,124.62,282.86,112.63,156.07,203.94,327.16,351.73,450.47,512.72,711.05,832.64,765.81,1233.26,2617.03,2633.0,4025.0,4333.0,5441.0,5753.0,6984.0,8598.0,12699.0,34846.0
606,14.18,17.66,29.05,47.57,67.46,76.09,58.55,124.69,283.03,112.69,156.14,204.04,327.34,351.92,450.72,513.03,711.45,833.2,766.25,1233.97,2618.58,2634.0,4027.0,4336.0,5445.0,5756.0,6988.0,8604.0,12707.0,34868.0
605,14.19,17.67,29.07,47.6,67.5,76.14,58.58,124.76,283.19,112.75,156.22,204.15,327.51,352.11,450.97,513.33,711.85,833.76,766.69,1234.68,2620.13,2636.0,4030.0,4339.0,5448.0,5760.0,6992.0,8609.0,12716.0,34889.0
604,14.19,17.68,29.08,47.62,67.53,76.18,58.62,124.83,283.35,112.81,156.3,204.25,327.69,352.3,451.21,513.63,712.26,834.32,767.13,1235.4,2621.69,2637.0,4032.0,4341.0,5451.0,5763.0,6997.0,8614.0,12724.0,34911.0
603,14.2,17.69,29.1,47.64,67.57,76.23,58.65,124.9,283.52,112.87,156.38,204.36,327.86,352.49,451.46,513.93,712.66,834.88,767.57,1236.12,2623.24,2639.0,4034.0,4344.0,5454.0,5766.0,7001.0,8620.0,12732.0,34933.0
602,14.2,17.7,29.11,47.67,67.6,76.27,58.68,124.98,283.68,112.93,156.45,204.46,328.04,352.68,451.71,514.24,713.06,835.44,768.0,1236.83,2624.8,2641.0,4037.0,4346.0,5458.0,5770.0,7005.0,8625.0,12741.0,34955.0
601,14.21,17.71,29.12,47.69,67.64,76.31,58.71,125.05,283.84,112.99,156.53,204.56,328.22,352.87,451.96,514.54,713.47,836.0,768.44,1237.55,2626.36,2642.0,4039.0,4349.0,5461.0,5773.0,7009.0,8631.0,12749.0,34977.0
600,14.22,17.72,29.14,47.72,67.67,76.36,58.75,125.12,284.0,113.05,156.61,204.67,328.39,353.05,452.21,514.85,713.87,836.56,768.88,1238.27,2627.92,2644.0,4042.0,4351.0,5464.0,5777.0,7014.0,8636.0,12758.0,34998.0
599,14.22,17.73,29.15,47.74,67.71,76.4,58.78,125.19,284.17,113.11,156.69,204.77,328.57,353.24,452.45,515.15,714.28,837.12,769.32,1238.99,2629.48,2645.0,4044.0,4354.0,5467.0,5780.0,7018.0,8641.0,12766.0,35020.0
598,14.23,17.74,29.16,47.77,67.74,76.45,58.81,125.27,284.33,113.17,156.76,204.88,328.74,353.43,452.7,515.46,714.68,837.68,769.76,1239.7,2631.04,2647.0,4046.0,4357.0,5470.0,5784.0,7022.0,8647.0,12774.0,35042.0
597,14.24,17.75,29.18,47.79,67.78,76.49,58.84,125.34,284.5,113.23,156.84,204.98,328.92,353.62,452.95,515.76,715.09,838.25,770.2,1240.42,2632.6,2648.0,4049.0,4359.0,5474.0,5787.0,7026.0,8652.0,12783.0,35064.0
596,14.24,17.76,29.19,47.82,67.82,76.54,58.88,125.41,284.66,113.28,156.92,205.09,329.1,353.81,453.2,516.07,715.5,838.81,770.64,1241.14,2634.17,2650.0,4051.0,4362.0,5477.0,5791.0,7031.0,8658.0,12791.0,35086.0
595,14.25,17.77,29.2,47.84,67.85,76.58,58.91,125.48,284.82,113.34,157.0,205.19,329.27,354.0,453.45,516.37,715.9,839.37,771.08,1241.87,2635.73,2651.0,4053.0,4364.0,5480.0,5794.0,7035.0,8663.0,12800.0,35108.0
594,14.26,17.78,29.22,47.86,67.89,76.63,58.94,125.56,284.99,113.4,157.08,205.3,329.45,354.19,453.7,516.68,716.31,839.94,771.53,1242.59,2637.3,2653.0,4056.0,4367.0,5484.0,5797.0,7039.0,8668.0,12808.0,35130.0
593,14.26,17.79,29.23,47.89,67.92,76.67,58.98,125.63,285.15,113.46,157.16,205.4,329.63,354.38,453.95,516.98,716.72,840.5,771.97,1243.31,2638.87,2654.0,4058.0,4369.0,5487.0,5801.0,7044.0,8674.0,12816.0,35152.0
592,14.27,17.8,29.25,47.91,67.96,76.72,59.01,125.7,285.32,113.52,157.23,205.51,329.81,354.57,454.2,517.29,717.13,841.06,772.41,1244.03,2640.44,2656.0,4061.0,4372.0,5490.0,5804.0,7048.0,8679.0,12825.0,35174.0
591,14.28,17.81,29.26,47.94,67.99,76.76,59.04,125.77,285.48,113.58,157.31,205.61,329.98,354.76,454.45,517.6,717.53,841.63,772.85,1244.75,2642.01,2658.0,4063.0,4375.0,5493.0,5808.0,7052.0,8685.0,12833.0,35196.0
590,14.28,17.82,29.27,47.96,68.03,76.81,59.08,125.85,285.64,113.64,157.39,205.72,330.16,354.95,454.7,517.9,717.94,842.2,773.3,1245.48,2643.58,2659.0,4065.0,4377.0,5497.0,5811.0,7057.0,8690.0,12842.0,35218.0
589,14.29,17.83,29.29,47.99,68.06,76.85,59.11,125.92,285.81,113.7,157.47,205.82,330.34,355.14,454.95,518.21,718.35,842.76,773.74,1246.2,2645.16,2661.0,4068.0,4380.0,5500.0,5815.0,7061.0,8696.0,12850.0,35240.0
588,14.3,17.84,29.3,48.01,68.1,76.9,59.14,125.99,285.97,113.76,157.55,205.93,330.52,355.34,455.2,518.52,718.76,843.33,774.18,1246.93,2646.73,2662.0,4070.0,4382.0,5503.0,5818.0,7065.0,8701.0,12858.0,35262.0
587,14.3,17.85,29.31,48.04,68.14,76.94,59.17,126.07,286.14,113.82,157.63,206.03,330.7,355.53,455.45,518.82,719.17,843.9,774.63,1247.65,2648.31,2664.0,4073.0,4385.0,5506.0,5822.0,7069.0,8707.0,12867.0,35284.0
586,14.31,17.86,29.33,48.06,68.17,76.99,59.21,126.14,286.3,113.88,157.71,206.14,330.87,355.72,455.7,519.13,719.58,844.46,775.07,1248.38,2649.89,2665.0,4075.0,4388.0,5510.0,5825.0,7074.0,8712.0,12875.0,35306.0
585,14.32,17.87,29.34,48.09,68.21,77.03,59.24,126.21,286.47,113.94,157.78,206.24,331.05,355.91,455.95,519.44,719.99,845.03,775.52,1249.11,2651.47,2667.0,4078.0,4390.0,5513.0,5829.0,7078.0,8718.0,12884.0,35328.0
584,14.32,17.88,29.36,48.11,68.24,77.08,59.27,126.29,286.64,114.0,157.86,206.35,331.23,356.1,456.2,519.75,720.4,845.6,775.96,1249.83,2653.05,2669.0,4080.0,4393.0,5516.0,5832.0,7082.0,8723.0,12892.0,35350.0
583,14.33,17.89,29.37,48.14,68.28,77.12,59.31,126.36,286.8,114.06,157.94,206.46,331.41,356.29,456.45,520.06,720.81,846.17,776.41,1250.56,2654.63,2670.0,4082.0,4395.0,5520.0,5836.0,7087.0,8728.0,12901.0,35372.0
582,14.34,17.9,29.38,48.16,68.31,77.17,59.34,126.43,286.97,114.12,158.02,206.56,331.59,356.48,456.71,520.37,721.22,846.74,776.85,1251.29,2656.21,2672.0,4085.0,4398.0,5523.0,5839.0,7091.0,8734.0,12909.0,35394.0
581,14.34,17.91,29.4,48.19,68.35,77.22,59.37,126.51,287.13,114.18,158.1,206.67,331.77,356.68,456.96,520.67,721.63,847.31,777.3,1252.02,2657.8,2673.0,4087.0,4401.0,5526.0,5843.0,7095.0,8739.0,12918.0,35417.0
580,14.35,17.92,29.41,48.21,68.39,77.26,59.41,126.58,287.3,114.24,158.18,206.77,331.95,356.87,457.21,520.98,722.04,847.88,777.75,1252.75,2659.38,2675.0,4090.0,4403.0,5529.0,5846.0,7100.0,8745.0,12926.0,35439.0
579,14.36,17.93,29.42,48.23,68.42,77.31,59.44,126.65,287.46,114.3,158.26,206.88,332.13,357.06,457.46,521.29,722.46,848.45,778.19,1253.48,2660.97,2676.0,4092.0,4406.0,5533.0,5850.0,7104.0,8750.0,12935.0,35461.0
578,14.36,17.94,29.44,48.26,68.46,77.35,59.47,126.73,287.63,114.36,158.34,206.99,332.31,357.25,457.72,521.6,722.87,849.02,778.64,1254.21,2662.56,2678.0,4094.0,4409.0,5536.0,5853.0,7109.0,8756.0,12943.0,35483.0
577,14.37,17.95,29.45,48.28,68.49,77.4,59.51,126.8,287.8,114.42,158.42,207.09,332.49,357.45,457.97,521.91,723.28,849.59,779.09,1254.95,2664.15,2680.0,4097.0,4411.0,5539.0,5857.0,7113.0,8761.0,12952.0,35505.0
576,14.37,17.96,29.47,48.31,68.53,77.44,59.54,126.88,287.96,114.48,158.5,207.2,332.67,357.64,458.22,522.22,723.7,850.17,779.54,1255.68,2665.74,2681.0,4099.0,4414.0,5543.0,5860.0,7117.0,8767.0,12960.0,35528.0
575,14.38,17.98,29.48,48.33,68.57,77.49,59.57,126.95,288.13,114.54,158.58,207.31,332.85,357.83,458.48,522.53,724.11,850.74,779.99,1256.41,2667.33,2683.0,4102.0,4416.0,5546.0,5864.0,7122.0,8772.0,12969.0,35550.0
574,14.39,17.99,29.49,48.36,68.6,77.53,59.61,127.02,288.3,114.6,158.65,207.41,333.03,358.03,458.73,522.85,724.52,851.31,780.44,1257.15,2668.93,2684.0,4104.0,4419.0,5549.0,5867.0,7126.0,8778.0,12978.0,35572.0
573,14.39,18.0,29.51,48.38,68.64,77.58,59.64,127.1,288.47,114.66,158.73,207.52,333.21,358.22,458.98,523.16,724.94,851.89,780.89,1257.88,2670.52,2686.0,4107.0,4422.0,5553.0,5871.0,7130.0,8784.0,12986.0,35595.0
572,14.4,18.01,29.52,48.41,68.67,77.63,59.67,127.17,288.63,114.72,158.81,207.63,333.39,358.41,459.24,523.47,725.35,852.46,781.34,1258.61,2672.12,2687.0,4109.0,4424.0,5556.0,5874.0,7135.0,8789.0,12995.0,35617.0
571,14.41,18.02,29.54,48.43,68.71,77.67,59.71,127.25,288.8,114.78,158.89,207.73,333.57,358.61,459.49,523.78,725.77,853.04,781.79,1259.35,2673.72,2689.0,4112.0,4427.0,5559.0,5878.0,7139.0,8795.0,13003.0,35639.0
570,14.41,18.03,29.55,48.46,68.75,77.72,59.74,127.32,288.97,114.84,158.97,207.84,333.75,358.8,459.75,524.09,726.18,853.61,782.24,1260.09,2675.32,2691.0,4114.0,4430.0,5563.0,5881.0,7144.0,8800.0,13012.0,35662.0
569,14.42,18.04,29.56,48.48,68.78,77.76,59.77,127.39,289.13,114.9,159.05,207.95,333.93,358.99,460.0,524.4,726.6,854.19,782.69,1260.82,2676.92,2692.0,4116.0,4432.0,5566.0,5885.0,7148.0,8806.0,13020.0,35684.0
568,14.43,18.05,29.58,48.51,68.82,77.81,59.81,127.47,289.3,114.97,159.13,208.06,334.11,359.19,460.26,524.72,727.01,854.76,783.14,1261.56,2678.52,2694.0,4119.0,4435.0,5569.0,5888.0,7152.0,8811.0,13029.0,35707.0
567,14.43,18.06,29.59,48.53,68.85,77.86,59.84,127.54,289.47,115.03,159.21,208.16,334.29,359.38,460.51,525.03,727.43,855.34,783.59,1262.3,2680.13,2695.0,4121.0,4438.0,5573.0,5892.0,7157.0,8817.0,13038.0,35729.0
566,14.44,18.07,29.61,48.56,68.89,77.9,59.87,127.62,289.64,115.09,159.29,208.27,334.47,359.58,460.77,525.34,727.85,855.92,784.04,1263.04,2681.73,2697.0,4124.0,4440.0,5576.0,5895.0,7161.0,8822.0,13046.0,35752.0
565,14.45,18.08,29.62,48.58,68.93,77.95,59.91,127.69,289.81,115.15,159.37,208.38,334.66,359.77,461.02,525.66,728.27,856.5,784.5,1263.78,2683.34,2699.0,4126.0,4443.0,5579.0,5899.0,7165.0,8828.0,13055.0,35774.0
564,14.45,18.09,29.63,48.61,68.96,77.99,59.94,127.77,289.98,115.21,159.45,208.49,334.84,359.97,461.28,525.97,728.68,857.08,784.95,1264.52,2684.95,2700.0,4129.0,4445.0,5583.0,5902.0,7170.0,8834.0,13063.0,35797.0
563,14.46,18.1,29.65,48.64,69.0,78.04,59.98,127.84,290.14,115.27,159.53,208.59,335.02,360.16,461.53,526.28,729.1,857.65,785.4,1265.26,2686.56,2702.0,4131.0,4448.0,5586.0,5906.0,7174.0,8839.0,13072.0,35819.0
562,14.47,18.11,29.66,48.66,69.04,78.09,60.01,127.92,290.31,115.33,159.61,208.7,335.2,360.36,461.79,526.6,729.52,858.23,785.86,1266.0,2688.17,2703.0,4134.0,4451.0,5589.0,5909.0,7179.0,8845.0,13081.0,35842.0
561,14.47,18.12,29.68,48.69,69.07,78.13,60.04,127.99,290.48,115.39,159.7,208.81,335.38,360.55,462.05,526.91,729.94,858.81,786.31,1266.74,2689.78,2705.0,4136.0,4453.0,5593.0,5913.0,7183.0,8850.0,13089.0,35864.0
560,14.48,18.13,29.69,48.71,69.11,78.18,60.08,128.07,290.65,115.45,159.78,208.92,335.57,360.75,462.3,527.23,730.36,859.39,786.77,1267.49,2691.4,2707.0,4139.0,4456.0,5596.0,5917.0,7188.0,8856.0,13098.0,35887.0
