Points,100m,110mH,200m,300m,400m,400mH,4x100m,4x200m,4x400m,600m,800m,1000m,1500m,Mile,2000m,2000m SC,3000m,3000m SC,2 Miles,5000m,10000m,10 km,15 km,10 Miles,20 km,HM,25 km,30 km,Marathon,100 km
761,11.44,15.83,23.26,36.8,51.69,58.16,44.68,93.43,210.95,85.46,120.0,155.82,248.19,267.75,341.2,387.25,534.42,600.09,575.78,916.6,1944.89,1949.0,2991.0,3222.0,4053.0,4288.0,5182.0,6349.0,9287.0,27835.0
760,11.44,15.83,23.26,36.82,51.71,58.19,44.7,93.47,211.03,85.49,120.04,155.87,248.28,267.85,341.32,387.43,534.62,600.37,576.0,916.95,1945.68,1950.0,2993.0,3224.0,4054.0,4290.0,5184.0,6352.0,9292.0,27849.0
759,11.44,15.84,23.27,36.83,51.73,58.21,44.71,93.5,211.11,85.52,120.08,155.93,248.37,267.94,341.45,387.61,534.82,600.64,576.21,917.29,1946.47,1951.0,2994.0,3225.0,4056.0,4292.0,5186.0,6355.0,9296.0,27862.0
758,11.45,15.85,23.28,36.84,51.75,58.24,44.73,93.53,211.19,85.55,120.12,155.98,248.46,268.04,341.57,387.79,535.03,600.92,576.43,917.64,1947.26,1952.0,2995.0,3226.0,4058.0,4293.0,5188.0,6358.0,9300.0,27876.0
757,11.45,15.85,23.29,36.86,51.77,58.26,44.75,93.57,211.27,85.58,120.16,156.04,248.55,268.14,341.69,387.97,535.23,601.19,576.65,917.98,1948.06,1953.0,2996.0,3228.0,4059.0,4295.0,5190.0,6360.0,9304.0,27890.0
756,11.45,15.86,23.3,36.87,51.78,58.28,44.76,93.6,211.35,85.61,120.2,156.1,248.64,268.24,341.81,388.15,535.43,601.47,576.86,918.33,1948.85,1953.0,2998.0,3229.0,4061.0,4297.0,5193.0,6363.0,9308.0,27903.0
755,11.46,15.87,23.3,36.88,51.8,58.31,44.78,93.63,211.43,85.64,120.24,156.15,248.73,268.33,341.94,388.33,535.63,601.75,577.08,918.67,1949.65,1954.0,2999.0,3230.0,4063.0,4299.0,5195.0,6366.0,9312.0,27917.0
754,11.46,15.87,23.31,36.9,51.82,58.33,44.8,93.67,211.51,85.67,120.29,156.21,248.82,268.43,342.06,388.51,535.83,602.03,577.3,919.02,1950.44,1955.0,3000.0,3232.0,4065.0,4301.0,5197.0,6369.0,9316.0,27931.0
753,11.47,15.88,23.32,36.91,51.84,58.36,44.81,93.7,211.59,85.7,120.33,156.26,248.91,268.53,342.18,388.69,536.03,602.3,577.51,919.36,1951.24,1956.0,3001.0,3233.0,4066.0,4302.0,5199.0,6371.0,9321.0,27945.0
752,11.47,15.89,23.33,36.92,51.86,58.38,44.83,93.73,211.67,85.73,120.37,156.32,249.0,268.62,342.31,388.87,536.24,602.58,577.73,919.71,1952.03,1957.0,3002.0,3234.0,4068.0,4304.0,5201.0,6374.0,9325.0,27958.0
751,11.47,15.89,23.34,36.94,51.87,58.41,44.85,93.77,211.76,85.76,120.41,156.37,249.09,268.72,342.43,389.05,536.44,602.86,577.95,920.05,1952.83,1957.0,3004.0,3236.0,4070.0,4306.0,5204.0,6377.0,9329.0,27972.0
750,11.48,15.9,23.34,36.95,51.89,58.43,44.86,93.8,211.84,85.79,120.45,156.43,249.18,268.82,342.56,389.23,536.64,603.14,578.17,920.4,1953.63,1958.0,3005.0,3237.0,4071.0,4308.0,5206.0,6380.0,9333.0,27986.0
749,11.48,15.91,23.35,36.96,51.91,58.46,44.88,93.83,211.92,85.82,120.49,156.48,249.27,268.92,342.68,389.41,536.84,603.41,578.39,920.75,1954.42,1959.0,3006.0,3238.0,4073.0,4310.0,5208.0,6382.0,9337.0,27999.0
748,11.48,15.91,23.36,36.98,51.93,58.48,44.89,93.87,212.0,85.85,120.53,156.54,249.36,269.01,342.8,389.59,537.04,603.69,578.6,921.09,1955.22,1960.0,3007.0,3240.0,4075.0,4311.0,5210.0,6385.0,9342.0,28013.0
747,11.49,15.92,23.37,36.99,51.95,58.51,44.91,93.9,212.08,85.88,120.57,156.6,249.45,269.11,342.93,389.77,537.25,603.97,578.82,921.44,1956.02,1961.0,3009.0,3241.0,4077.0,4313.0,5213.0,6388.0,9346.0,28027.0
746,11.49,15.93,23.38,37.0,51.96,58.53,44.93,93.93,212.16,85.91,120.61,156.65,249.54,269.21,343.05,389.95,537.45,604.25,579.04,921.79,1956.82,1961.0,3010.0,3242.0,4078.0,4315.0,5215.0,6391.0,9350.0,28041.0
745,11.5,15.93,23.38,37.02,51.98,58.56,44.94,93.97,212.25,85.94,120.65,156.71,249.63,269.31,343.17,390.13,537.65,604.53,579.26,922.14,1957.62,1962.0,3011.0,3244.0,4080.0,4317.0,5217.0,6394.0,9354.0,28055.0
744,11.5,15.94,23.39,37.03,52.0,58.58,44.96,94.0,212.33,85.97,120.7,156.76,249.72,269.4,343.3,390.32,537.86,604.81,579.48,922.48,1958.42,1963.0,3012.0,3245.0,4082.0,4319.0,5219.0,6396.0,9358.0,28068.0
743,11.5,15.95,23.4,37.05,52.02,58.61,44.98,94.03,212.41,86.0,120.74,156.82,249.82,269.5,343.42,390.5,538.06,605.09,579.7,922.83,1959.22,1964.0,3014.0,3247.0,4083.0,4321.0,5221.0,6399.0,9362.0,28082.0
742,11.51,15.95,23.41,37.06,52.04,58.63,44.99,94.07,212.49,86.03,120.78,156.88,249.91,269.6,343.55,390.68,538.26,605.36,579.91,923.18,1960.02,1965.0,3015.0,3248.0,4085.0,4322.0,5224.0,6402.0,9367.0,28096.0
741,11.51,15.96,23.42,37.07,52.06,58.66,45.01,94.1,212.57,86.06,120.82,156.93,250.0,269.7,343.67,390.86,538.47,605.64,580.13,923.53,1960.83,1965.0,3016.0,3249.0,4087.0,4324.0,5226.0,6405.0,9371.0,28110.0
740,11.51,15.97,23.43,37.09,52.07,58.68,45.03,94.14,212.65,86.09,120.86,156.99,250.09,269.8,343.8,391.04,538.67,605.92,580.35,923.88,1961.63,1966.0,3017.0,3251.0,4088.0,4326.0,5228.0,6407.0,9375.0,28124.0
739,11.52,15.97,23.43,37.1,52.09,58.71,45.04,94.17,212.74,86.12,120.9,157.04,250.18,269.89,343.92,391.22,538.87,606.2,580.57,924.22,1962.43,1967.0,3019.0,3252.0,4090.0,4328.0,5230.0,6410.0,9379.0,28137.0
738,11.52,15.98,23.44,37.11,52.11,58.73,45.06,94.2,212.82,86.15,120.94,157.1,250.27,269.99,344.04,391.4,539.08,606.48,580.79,924.57,1963.24,1968.0,3020.0,3253.0,4092.0,4330.0,5233.0,6413.0,9383.0,28151.0
737,11.52,15.99,23.45,37.13,52.13,58.76,45.08,94.24,212.9,86.18,120.98,157.16,250.36,270.09,344.17,391.59,539.28,606.76,581.01,924.92,1964.04,1969.0,3021.0,3255.0,4094.0,4331.0,5235.0,6416.0,9388.0,28165.0
736,11.53,15.99,23.46,37.14,52.15,58.78,45.09,94.27,212.98,86.21,121.03,157.21,250.45,270.19,344.29,391.77,539.48,607.04,581.23,925.27,1964.85,1969.0,3022.0,3256.0,4095.0,4333.0,5237.0,6419.0,9392.0,28179.0
735,11.53,16.0,23.47,37.15,52.16,58.81,45.11,94.3,213.07,86.24,121.07,157.27,250.55,270.29,344.42,391.95,539.69,607.32,581.45,925.62,1965.65,1970.0,3024.0,3257.0,4097.0,4335.0,5239.0,6421.0,9396.0,28193.0
734,11.54,16.01,23.47,37.17,52.18,58.83,45.13,94.34,213.15,86.27,121.11,157.33,250.64,270.39,344.54,392.13,539.89,607.61,581.67,925.97,1966.46,1971.0,3025.0,3259.0,4099.0,4337.0,5242.0,6424.0,9400.0,28207.0
733,11.54,16.01,23.48,37.18,52.2,58.85,45.14,94.37,213.23,86.3,121.15,157.38,250.73,270.48,344.67,392.32,540.1,607.89,581.89,926.32,1967.26,1972.0,3026.0,3260.0,4101.0,4339.0,5244.0,6427.0,9405.0,28221.0
732,11.54,16.02,23.49,37.2,52.22,58.88,45.16,94.41,213.31,86.33,121.19,157.44,250.82,270.58,344.79,392.5,540.3,608.17,582.11,926.67,1968.07,1973.0,3027.0,3261.0,4102.0,4341.0,5246.0,6430.0,9409.0,28235.0
731,11.55,16.03,23.5,37.21,52.24,58.91,45.18,94.44,213.39,86.37,121.23,157.49,250.91,270.68,344.92,392.68,540.51,608.45,582.33,927.02,1968.88,1973.0,3029.0,3263.0,4104.0,4342.0,5248.0,6433.0,9413.0,28248.0
730,11.55,16.03,23.51,37.22,52.26,58.93,45.19,94.47,213.48,86.4,121.28,157.55,251.0,270.78,345.04,392.86,540.71,608.73,582.55,927.38,1969.69,1974.0,3030.0,3264.0,4106.0,4344.0,5251.0,6435.0,9417.0,28262.0
729,11.55,16.04,23.52,37.24,52.27,58.96,45.21,94.51,213.56,86.43,121.32,157.61,251.1,270.88,345.17,393.05,540.92,609.01,582.77,927.73,1970.49,1975.0,3031.0,3265.0,4107.0,4346.0,5253.0,6438.0,9422.0,28276.0
728,11.56,16.05,23.52,37.25,52.29,58.98,45.23,94.54,213.64,86.46,121.36,157.66,251.19,270.98,345.3,393.23,541.12,609.29,582.99,928.08,1971.3,1976.0,3032.0,3267.0,4109.0,4348.0,5255.0,6441.0,9426.0,28290.0
727,11.56,16.05,23.53,37.26,52.31,59.01,45.24,94.58,213.73,86.49,121.4,157.72,251.28,271.08,345.42,393.41,541.33,609.58,583.21,928.43,1972.11,1977.0,3034.0,3268.0,4111.0,4350.0,5257.0,6444.0,9430.0,28304.0
726,11.57,16.06,23.54,37.28,52.33,59.03,45.26,94.61,213.81,86.52,121.44,157.78,251.37,271.18,345.55,393.6,541.53,609.86,583.44,928.78,1972.92,1977.0,3035.0,3270.0,4113.0,4352.0,5260.0,6447.0,9434.0,28318.0
725,11.57,16.07,23.55,37.29,52.35,59.06,45.28,94.64,213.89,86.55,121.48,157.83,251.46,271.28,345.67,393.78,541.74,610.14,583.66,929.13,1973.73,1978.0,3036.0,3271.0,4114.0,4353.0,5262.0,6449.0,9438.0,28332.0
724,11.57,16.07,23.56,37.3,52.37,59.08,45.29,94.68,213.97,86.58,121.53,157.89,251.56,271.37,345.8,393.96,541.94,610.42,583.88,929.49,1974.55,1979.0,3038.0,3272.0,4116.0,4355.0,5264.0,6452.0,9443.0,28346.0
723,11.58,16.08,23.57,37.32,52.38,59.11,45.31,94.71,214.06,86.61,121.57,157.95,251.65,271.47,345.92,394.15,542.15,610.71,584.1,929.84,1975.36,1980.0,3039.0,3274.0,4118.0,4357.0,5266.0,6455.0,9447.0,28360.0
722,11.58,16.09,23.57,37.33,52.4,59.13,45.33,94.75,214.14,86.64,121.61,158.0,251.74,271.57,346.05,394.33,542.36,610.99,584.32,930.19,1976.17,1981.0,3040.0,3275.0,4120.0,4359.0,5269.0,6458.0,9451.0,28374.0
721,11.58,16.09,23.58,37.35,52.42,59.16,45.34,94.78,214.22,86.67,121.65,158.06,251.83,271.67,346.18,394.52,542.56,611.27,584.54,930.55,1976.98,1981.0,3041.0,3276.0,4121.0,4361.0,5271.0,6461.0,9456.0,28388.0
720,11.59,16.1,23.59,37.36,52.44,59.18,45.36,94.81,214.31,86.7,121.69,158.12,251.92,271.77,346.3,394.7,542.77,611.56,584.77,930.9,1977.8,1982.0,3043.0,3278.0,4123.0,4363.0,5273.0,6464.0,9460.0,28402.0
719,11.59,16.11,23.6,37.37,52.46,59.21,45.38,94.85,214.39,86.73,121.73,158.17,252.02,271.87,346.43,394.88,542.98,611.84,584.99,931.25,1978.61,1983.0,3044.0,3279.0,4125.0,4365.0,5275.0,6466.0,9464.0,28416.0
718,11.6,16.11,23.61,37.39,52.48,59.23,45.39,94.88,214.47,86.76,121.78,158.23,252.11,271.97,346.55,395.07,543.18,612.13,585.21,931.61,1979.43,1984.0,3045.0,3281.0,4127.0,4366.0,5278.0,6469.0,9468.0,28430.0
717,11.6,16.12,23.61,37.4,52.49,59.26,45.41,94.92,214.56,86.79,121.82,158.29,252.2,272.07,346.68,395.25,543.39,612.41,585.43,931.96,1980.24,1985.0,3046.0,3282.0,4128.0,4368.0,5280.0,6472.0,9473.0,28444.0
716,11.6,16.13,23.62,37.41,52.51,59.28,45.43,94.95,214.64,86.83,121.86,158.35,252.29,272.17,346.81,395.44,543.6,612.69,585.66,932.31,1981.06,1985.0,3048.0,3283.0,4130.0,4370.0,5282.0,6475.0,9477.0,28458.0
715,11.61,16.13,23.63,37.43,52.53,59.31,45.44,94.98,214.72,86.86,121.9,158.4,252.39,272.27,346.93,395.62,543.8,612.98,585.88,932.67,1981.88,1986.0,3049.0,3285.0,4132.0,4372.0,5284.0,6478.0,9481.0,28472.0
714,11.61,16.14,23.64,37.44,52.55,59.33,45.46,95.02,214.81,86.89,121.94,158.46,252.48,272.37,347.06,395.81,544.01,613.26,586.1,933.02,1982.69,1987.0,3050.0,3286.0,4134.0,4374.0,5287.0,6481.0,9485.0,28487.0
713,11.61,16.15,23.65,37.46,52.57,59.36,45.48,95.05,214.89,86.92,121.99,158.52,252.57,272.47,347.19,395.99,544.22,613.55,586.33,933.38,1983.51,1988.0,3051.0,3287.0,4135.0,4376.0,5289.0,6483.0,9490.0,28501.0
712,11.62,16.15,23.66,37.47,52.59,59.38,45.49,95.09,214.97,86.95,122.03,158.57,252.67,272.57,347.31,396.18,544.42,613.83,586.55,933.73,1984.33,1989.0,3053.0,3289.0,4137.0,4377.0,5291.0,6486.0,9494.0,28515.0
711,11.62,16.16,23.66,37.48,52.61,59.41,45.51,95.12,215.06,86.98,122.07,158.63,252.76,272.67,347.44,396.36,544.63,614.12,586.77,934.09,1985.15,1990.0,3054.0,3290.0,4139.0,4379.0,5294.0,6489.0,9498.0,28529.0
710,11.63,16.17,23.67,37.5,52.62,59.43,45.53,95.16,215.14,87.01,122.11,158.69,252.85,272.77,347.57,396.55,544.84,614.4,587.0,934.45,1985.97,1990.0,3055.0,3292.0,4141.0,4381.0,5296.0,6492.0,9503.0,28543.0
709,11.63,16.17,23.68,37.51,52.64,59.46,45.54,95.19,215.22,87.04,122.16,158.75,252.94,272.87,347.7,396.73,545.05,614.69,587.22,934.8,1986.79,1991.0,3057.0,3293.0,4142.0,4383.0,5298.0,6495.0,9507.0,28557.0
708,11.63,16.18,23.69,37.53,52.66,59.49,45.56,95.23,215.31,87.07,122.2,158.8,253.04,272.97,347.82,396.92,545.26,614.98,587.44,935.16,1987.61,1992.0,3058.0,3294.0,4144.0,4385.0,5300.0,6498.0,9511.0,28571.0
707,11.64,16.19,23.7,37.54,52.68,59.51,45.58,95.26,215.39,87.1,122.24,158.86,253.13,273.07,347.95,397.11,545.46,615.26,587.67,935.52,1988.43,1993.0,3059.0,3296.0,4146.0,4387.0,5303.0,6500.0,9515.0,28585.0
706,11.64,16.19,23.71,37.55,52.7,59.54,45.6,95.29,215.48,87.13,122.28,158.92,253.22,273.17,348.08,397.29,545.67,615.55,587.89,935.87,1989.25,1994.0,3060.0,3297.0,4148.0,4389.0,5305.0,6503.0,9520.0,28600.0
705,11.64,16.2,23.71,37.57,52.72,59.56,45.61,95.33,215.56,87.17,122.32,158.97,253.32,273.27,348.2,397.48,545.88,615.83,588.12,936.23,1990.07,1994.0,3062.0,3298.0,4149.0,4390.0,5307.0,6506.0,9524.0,28614.0
704,11.65,16.21,23.72,37.58,52.74,59.59,45.63,95.36,215.64,87.2,122.37,159.03,253.41,273.37,348.33,397.66,546.09,616.12,588.34,936.59,1990.9,1995.0,3063.0,3300.0,4151.0,4392.0,5310.0,6509.0,9528.0,28628.0
703,11.65,16.22,23.73,37.6,52.75,59.61,45.65,95.4,215.73,87.23,122.41,159.09,253.5,273.47,348.46,397.85,546.3,616.41,588.57,936.94,1991.72,1996.0,3064.0,3301.0,4153.0,4394.0,5312.0,6512.0,9533.0,28642.0
702,11.66,16.22,23.74,37.61,52.77,59.64,45.66,95.43,215.81,87.26,122.45,159.15,253.6,273.57,348.59,398.04,546.51,616.7,588.79,937.3,1992.54,1997.0,3066.0,3303.0,4155.0,4396.0,5314.0,6515.0,9537.0,28656.0
701,11.66,16.23,23.75,37.62,52.79,59.66,45.68,95.47,215.9,87.29,122.49,159.21,253.69,273.67,348.72,398.22,546.72,616.98,589.02,937.66,1993.37,1998.0,3067.0,3304.0,4156.0,4398.0,5316.0,6518.0,9541.0,28670.0
700,11.66,16.24,23.76,37.64,52.81,59.69,45.7,95.5,215.98,87.32,122.54,159.26,253.79,273.78,348.84,398.41,546.93,617.27,589.24,938.02,1994.19,1999.0,3068.0,3305.0,4158.0,4400.0,5319.0,6520.0,9546.0,28685.0
699,11.67,16.24,23.76,37.65,52.83,59.71,45.71,95.54,216.06,87.35,122.58,159.32,253.88,273.88,348.97,398.6,547.14,617.56,589.47,938.38,1995.02,1999.0,3069.0,3307.0,4160.0,4402.0,5321.0,6523.0,9550.0,28699.0
698,11.67,16.25,23.77,37.67,52.85,59.74,45.73,95.57,216.15,87.38,122.62,159.38,253.97,273.98,349.1,398.78,547.34,617.85,589.69,938.74,1995.85,2000.0,3071.0,3308.0,4162.0,4404.0,5323.0,6526.0,9554.0,28713.0
697,11.68,16.26,23.78,37.68,52.87,59.77,45.75,95.61,216.23,87.42,122.66,159.44,254.07,274.08,349.23,398.97,547.55,618.13,589.92,939.1,1996.67,2001.0,3072.0,3310.0,4163.0,4405.0,5326.0,6529.0,9559.0,28727.0
696,11.68,16.26,23.79,37.69,52.89,59.79,45.77,95.64,216.32,87.45,122.71,159.49,254.16,274.18,349.36,399.16,547.76,618.42,590.15,939.46,1997.5,2002.0,3073.0,3311.0,4165.0,4407.0,5328.0,6532.0,9563.0,28742.0
695,11.68,16.27,23.8,37.71,52.9,59.82,45.78,95.68,216.4,87.48,122.75,159.55,254.25,274.28,349.48,399.35,547.97,618.71,590.37,939.82,1998.33,2003.0,3075.0,3312.0,4167.0,4409.0,5330.0,6535.0,9567.0,28756.0
694,11.69,16.28,23.81,37.72,52.92,59.84,45.8,95.71,216.49,87.51,122.79,159.61,254.35,274.38,349.61,399.53,548.18,619.0,590.6,940.18,1999.16,2003.0,3076.0,3314.0,4169.0,4411.0,5333.0,6538.0,9572.0,28770.0
693,11.69,16.28,23.82,37.74,52.94,59.87,45.82,95.74,216.57,87.54,122.83,159.67,254.44,274.48,349.74,399.72,548.39,619.29,590.82,940.54,1999.99,2004.0,3077.0,3315.0,4170.0,4413.0,5335.0,6541.0,9576.0,28784.0
692,11.69,16.29,23.82,37.75,52.96,59.89,45.83,95.78,216.66,87.57,122.88,159.73,254.54,274.58,349.87,399.91,548.61,619.58,591.05,940.9,2000.82,2005.0,3078.0,3316.0,4172.0,4415.0,5337.0,6543.0,9580.0,28799.0
691,11.7,16.3,23.83,37.76,52.98,59.92,45.85,95.81,216.74,87.6,122.92,159.78,254.63,274.69,350.0,400.1,548.82,619.87,591.28,941.26,2001.65,2006.0,3080.0,3318.0,4174.0,4417.0,5340.0,6546.0,9585.0,28813.0
690,11.7,16.3,23.84,37.78,53.0,59.95,45.87,95.85,216.83,87.63,122.96,159.84,254.73,274.79,350.13,400.29,549.03,620.16,591.5,941.62,2002.48,2007.0,3081.0,3319.0,4176.0,4419.0,5342.0,6549.0,9589.0,28827.0
689,11.71,16.31,23.85,37.79,53.02,59.97,45.88,95.88,216.91,87.67,123.01,159.9,254.82,274.89,350.26,400.47,549.24,620.45,591.73,941.98,2003.31,2008.0,3082.0,3321.0,4178.0,4420.0,5344.0,6552.0,9593.0,28842.0
688,11.71,16.32,23.86,37.81,53.04,60.0,45.9,95.92,217.0,87.7,123.05,159.96,254.91,274.99,350.39,400.66,549.45,620.74,591.96,942.34,2004.14,2008.0,3084.0,3322.0,4179.0,4422.0,5346.0,6555.0,9598.0,28856.0
687,11.71,16.32,23.87,37.82,53.06,60.02,45.92,95.95,217.08,87.73,123.09,160.02,255.01,275.09,350.51,400.85,549.66,621.03,592.19,942.7,2004.98,2009.0,3085.0,3323.0,4181.0,4424.0,5349.0,6558.0,9602.0,28870.0
686,11.72,16.33,23.87,37.83,53.07,60.05,45.94,95.99,217.17,87.76,123.13,160.07,255.1,275.19,350.64,401.04,549.87,621.32,592.41,943.06,2005.81,2010.0,3086.0,3325.0,4183.0,4426.0,5351.0,6561.0,9606.0,28885.0
685,11.72,16.34,23.88,37.85,53.09,60.07,45.95,96.02,217.25,87.79,123.18,160.13,255.2,275.3,350.77,401.23,550.08,621.61,592.64,943.43,2006.64,2011.0,3088.0,3326.0,4185.0,4428.0,5353.0,6564.0,9611.0,28899.0
684,11.73,16.35,23.89,37.86,53.11,60.1,45.97,96.06,217.34,87.82,123.22,160.19,255.29,275.4,350.9,401.42,550.29,621.9,592.87,943.79,2007.48,2012.0,3089.0,3328.0,4186.0,4430.0,5356.0,6566.0,9615.0,28914.0
683,11.73,16.35,23.9,37.88,53.13,60.13,45.99,96.09,217.42,87.86,123.26,160.25,255.39,275.5,351.03,401.61,550.51,622.19,593.1,944.15,2008.31,2013.0,3090.0,3329.0,4188.0,4432.0,5358.0,6569.0,9620.0,28928.0
682,11.73,16.36,23.91,37.89,53.15,60.15,46.01,96.13,217.51,87.89,123.31,160.31,255.48,275.6,351.16,401.8,550.72,622.48,593.33,944.52,2009.15,2013.0,3091.0,3331.0,4190.0,4434.0,5360.0,6572.0,9624.0,28942.0
681,11.74,16.37,23.92,37.9,53.17,60.18,46.02,96.16,217.59,87.92,123.35,160.37,255.58,275.7,351.29,401.99,550.93,622.77,593.55,944.88,2009.99,2014.0,3093.0,3332.0,4192.0,4436.0,5363.0,6575.0,9628.0,28957.0
680,11.74,16.37,23.93,37.92,53.19,60.2,46.04,96.2,217.68,87.95,123.39,160.42,255.67,275.81,351.42,402.17,551.14,623.07,593.78,945.24,2010.82,2015.0,3094.0,3333.0,4194.0,4438.0,5365.0,6578.0,9633.0,28971.0
679,11.74,16.38,23.93,37.93,53.21,60.23,46.06,96.23,217.76,87.98,123.43,160.48,255.77,275.91,351.55,402.36,551.36,623.36,594.01,945.61,2011.66,2016.0,3095.0,3335.0,4195.0,4439.0,5367.0,6581.0,9637.0,28986.0
678,11.75,16.39,23.94,37.95,53.23,60.26,46.07,96.27,217.85,88.01,123.48,160.54,255.86,276.01,351.68,402.55,551.57,623.65,594.24,945.97,2012.5,2017.0,3097.0,3336.0,4197.0,4441.0,5370.0,6584.0,9642.0,29000.0
677,11.75,16.39,23.95,37.96,53.24,60.28,46.09,96.31,217.93,88.05,123.52,160.6,255.96,276.11,351.81,402.74,551.78,623.94,594.47,946.33,2013.34,2018.0,3098.0,3338.0,4199.0,4443.0,5372.0,6587.0,9646.0,29015.0
676,11.76,16.4,23.96,37.98,53.26,60.31,46.11,96.34,218.02,88.08,123.56,160.66,256.05,276.22,351.94,402.93,551.99,624.23,594.7,946.7,2014.18,2018.0,3099.0,3339.0,4201.0,4445.0,5374.0,6590.0,9650.0,29029.0
675,11.76,16.41,23.97,37.99,53.28,60.33,46.13,96.38,218.11,88.11,123.61,160.72,256.15,276.32,352.07,403.12,552.21,624.53,594.93,947.06,2015.02,2019.0,3101.0,3340.0,4203.0,4447.0,5377.0,6593.0,9655.0,29044.0
674,11.76,16.41,23.98,38.0,53.3,60.36,46.14,96.41,218.19,88.14,123.65,160.78,256.25,276.42,352.2,403.31,552.42,624.82,595.16,947.43,2015.86,2020.0,3102.0,3342.0,4204.0,4449.0,5379.0,6596.0,9659.0,29058.0
673,11.77,16.42,23.98,38.02,53.32,60.39,46.16,96.45,218.28,88.17,123.69,160.84,256.34,276.53,352.33,403.51,552.63,625.11,595.39,947.8,2016.7,2021.0,3103.0,3343.0,4206.0,4451.0,5381.0,6599.0,9664.0,29073.0
672,11.77,16.43,23.99,38.03,53.34,60.41,46.18,96.48,218.36,88.2,123.74,160.89,256.44,276.63,352.46,403.7,552.85,625.41,595.62,948.16,2017.55,2022.0,3104.0,3345.0,4208.0,4453.0,5384.0,6601.0,9668.0,29087.0
671,11.78,16.44,24.0,38.05,53.36,60.44,46.2,96.52,218.45,88.24,123.78,160.95,256.53,276.73,352.59,403.89,553.06,625.7,595.85,948.53,2018.39,2023.0,3106.0,3346.0,4210.0,4455.0,5386.0,6604.0,9672.0,29102.0
670,11.78,16.44,24.01,38.06,53.38,60.46,46.21,96.55,218.54,88.27,123.82,161.01,256.63,276.83,352.72,404.08,553.27,625.99,596.08,948.89,2019.23,2023.0,3107.0,3347.0,4212.0,4457.0,5388.0,6607.0,9677.0,29116.0
669,11.78,16.45,24.02,38.08,53.4,60.49,46.23,96.59,218.62,88.3,123.87,161.07,256.72,276.94,352.86,404.27,553.49,626.29,596.31,949.26,2020.08,2024.0,3108.0,3349.0,4213.0,4458.0,5391.0,6610.0,9681.0,29131.0
668,11.79,16.46,24.03,38.09,53.42,60.52,46.25,96.62,218.71,88.33,123.91,161.13,256.82,277.04,352.99,404.46,553.7,626.58,596.54,949.63,2020.92,2025.0,3110.0,3350.0,4215.0,4460.0,5393.0,6613.0,9686.0,29145.0
667,11.79,16.46,24.04,38.1,53.44,60.54,46.26,96.66,218.8,88.36,123.95,161.19,256.92,277.14,353.12,404.65,553.92,626.88,596.77,949.99,2021.77,2026.0,3111.0,3352.0,4217.0,4462.0,5396.0,6616.0,9690.0,29160.0
666,11.79,16.47,24.05,38.12,53.45,60.57,46.28,96.69,218.88,88.4,124.0,161.25,257.01,277.25,353.25,404.84,554.13,627.17,597.0,950.36,2022.61,2027.0,3112.0,3353.0,4219.0,4464.0,5398.0,6619.0,9694.0,29174.0
665,11.8,16.48,24.05,38.13,53.47,60.6,46.3,96.73,218.97,88.43,124.04,161.31,257.11,277.35,353.38,405.03,554.35,627.47,597.23,950.73,2023.46,2028.0,3114.0,3355.0,4221.0,4466.0,5400.0,6622.0,9699.0,29189.0
664,11.8,16.48,24.06,38.15,53.49,60.62,46.32,96.77,219.05,88.46,124.09,161.37,257.2,277.45,353.51,405.23,554.56,627.76,597.46,951.1,2024.31,2029.0,3115.0,3356.0,4222.0,4468.0,5403.0,6625.0,9703.0,29204.0
663,11.81,16.49,24.07,38.16,53.51,60.65,46.33,96.8,219.14,88.49,124.13,161.43,257.3,277.56,353.64,405.42,554.78,628.06,597.7,951.47,2025.15,2029.0,3116.0,3357.0,4224.0,4470.0,5405.0,6628.0,9708.0,29218.0
662,11.81,16.5,24.08,38.18,53.53,60.67,46.35,96.84,219.23,88.52,124.17,161.48,257.4,277.66,353.77,405.61,554.99,628.35,597.93,951.83,2026.0,2030.0,3118.0,3359.0,4226.0,4472.0,5407.0,6631.0,9712.0,29233.0
661,11.81,16.51,24.09,38.19,53.55,60.7,46.37,96.87,219.31,88.56,124.22,161.54,257.49,277.77,353.91,405.8,555.21,628.65,598.16,952.2,2026.85,2031.0,3119.0,3360.0,4228.0,4474.0,5410.0,6634.0,9717.0,29247.0
660,11.82,16.51,24.1,38.2,53.57,60.73,46.39,96.91,219.4,88.59,124.26,161.6,257.59,277.87,354.04,405.99,555.42,628.95,598.39,952.57,2027.7,2032.0,3120.0,3362.0,4230.0,4476.0,5412.0,6637.0,9721.0,29262.0
659,11.82,16.52,24.11,38.22,53.59,60.75,46.4,96.94,219.49,88.62,124.3,161.66,257.69,277.97,354.17,406.19,555.64,629.24,598.62,952.94,2028.55,2033.0,3122.0,3363.0,4232.0,4478.0,5414.0,6640.0,9726.0,29277.0
658,11.83,16.53,24.11,38.23,53.61,60.78,46.42,96.98,219.58,88.65,124.35,161.72,257.78,278.08,354.3,406.38,555.85,629.54,598.86,953.31,2029.4,2034.0,3123.0,3365.0,4233.0,4480.0,5417.0,6643.0,9730.0,29291.0
657,11.83,16.53,24.12,38.25,53.63,60.81,46.44,97.01,219.66,88.68,124.39,161.78,257.88,278.18,354.43,406.57,556.07,629.84,599.09,953.68,2030.26,2034.0,3124.0,3366.0,4235.0,4482.0,5419.0,6646.0,9735.0,29306.0
